0	0	0.757905132298927
0.01	0.00758740790824017	0.759576449349107
0.02	0.0151915289869821	0.761247766399286
0.03	0.0228123632362259	0.762919083449465
0.04	0.0304499106559714	0.764590400499645
0.05	0.0381041712462188	0.766261717549824
0.06	0.0457751450069679	0.767933034600004
0.07	0.0534628319382189	0.769604351650183
0.08	0.0611672320399716	0.771275668700362
0.09	0.0688883453122261	0.772946985750542
0.1	0.0766261717549824	0.774618302800721
0.11	0.0843807113682405	0.776289619850901
0.12	0.0921519641520004	0.77796093690108
0.13	0.0999399301062621	0.779632253951259
0.14	0.107744609231026	0.781303571001439
0.15	0.115566001526291	0.782974888051618
0.16	0.123404106992058	0.784646205101798
0.17	0.131258925628327	0.786317522151977
0.18	0.139130457435098	0.787988839202156
0.19	0.14701870241237	0.789660156252336
0.2	0.154923660560144	0.791331473302515
0.21	0.16284533187842	0.793002790352694
0.22	0.170783716367198	0.794674107402874
0.23	0.178738814026478	0.796345424453053
0.24	0.186710624856259	0.798016741503233
0.25	0.194699148856542	0.799688058553412
0.26	0.202704386027327	0.801359375603591
0.27	0.210726336368614	0.803030692653771
0.28	0.218764999880403	0.80470200970395
0.29	0.226820376562693	0.806373326754129
0.3	0.234892466415486	0.808044643804309
0.31	0.24298126943878	0.809715960854488
0.32	0.251086785632575	0.811387277904668
0.33	0.259209014996873	0.813058594954847
0.34	0.267347957531672	0.814729912005026
0.35	0.275503613236973	0.816401229055206
0.36	0.283675982112776	0.818072546105385
0.37	0.291865064159081	0.819743863155565
0.38	0.300070859375888	0.821415180205744
0.39	0.308293367763196	0.823086497255923
0.4	0.316532589321006	0.824757814306103
0.41	0.324788524049318	0.826429131356282
0.42	0.333061171948132	0.828100448406461
0.43	0.341350533017447	0.829771765456641
0.44	0.349656607257265	0.83144308250682
0.45	0.357979394667584	0.833114399557
0.46	0.366318895248405	0.834785716607179
0.47	0.374675108999727	0.836457033657358
0.48	0.383048035921552	0.838128350707538
0.49	0.391437676013878	0.839799667757717
0.5	0.399844029276706	0.841470984807897
0.51	0.408267095710036	0.843142301858076
0.52	0.416706875313868	0.844813618908255
0.53	0.425163368088201	0.846484935958435
0.54	0.433636574033036	0.848156253008614
0.55	0.442126493148373	0.849827570058794
0.56	0.450633125434212	0.851498887108973
0.57	0.459156470890553	0.853170204159152
0.58	0.467696529517395	0.854841521209332
0.59	0.47625330131474	0.856512838259511
0.6	0.484826786282586	0.85818415530969
0.61	0.493416984420933	0.85985547235987
0.62	0.502023895729783	0.861526789410049
0.63	0.510647520209134	0.863198106460229
0.64	0.519287857858988	0.864869423510408
0.65	0.527944908679343	0.866540740560587
0.66	0.536618672670199	0.868212057610767
0.67	0.545309149831558	0.869883374660946
0.68	0.554016340163418	0.871554691711125
0.69	0.56274024366578	0.873226008761305
0.7	0.571480860338644	0.874897325811484
0.71	0.58023819018201	0.876568642861664
0.72	0.589012233195878	0.878239959911843
0.73	0.597802989380247	0.879911276962022
0.74	0.606610458735118	0.881582594012202
0.75	0.615434641260491	0.883253911062381
0.76	0.624275536956366	0.884925228112561
0.77	0.633133145822742	0.88659654516274
0.78	0.642007467859621	0.888267862212919
0.79	0.650898503067001	0.889939179263099
0.8	0.659806251444883	0.891610496313278
0.81	0.668730712993266	0.893281813363457
0.820000000000001	0.677671887712152	0.894953130413637
0.830000000000001	0.686629775601539	0.896624447463816
0.840000000000001	0.695604376661428	0.898295764513996
0.850000000000001	0.704595690891819	0.899967081564175
0.860000000000001	0.713603718292712	0.901638398614354
0.870000000000001	0.722628458864106	0.903309715664534
0.880000000000001	0.731669912606002	0.904981032714713
0.890000000000001	0.7407280795184	0.906652349764893
0.900000000000001	0.7498029596013	0.908323666815072
0.910000000000001	0.758894552854702	0.909994983865251
0.920000000000001	0.768002859278605	0.911666300915431
0.930000000000001	0.77712787887301	0.91333761796561
0.940000000000001	0.786269611637917	0.91500893501579
0.950000000000001	0.795428057573326	0.916680252065969
0.960000000000001	0.804603216679237	0.918351569116148
0.970000000000001	0.813795088955649	0.920022886166328
0.980000000000001	0.823003674402563	0.921694203216507
0.990000000000001	0.832228973019979	0.923365520266686
1	0.841470984807897	0.925036837316865
1.01	0.850635632141536	0.907892629410883
1.02	0.859628837396115	0.890748421504901
1.03	0.868450600571634	0.87360421359892
1.04	0.877100921668093	0.856460005692938
1.05	0.885579800685493	0.839315797786956
1.06	0.893887237623832	0.822171589880975
1.07	0.902023232483112	0.805027381974993
1.08	0.909987785263332	0.787883174069012
1.09	0.917780895964492	0.77073896616303
1.1	0.925402564586593	0.753594758257048
1.11	0.932852791129633	0.736450550351067
1.12	0.940131575593614	0.719306342445085
1.13	0.947238917978535	0.702162134539103
1.14	0.954174818284396	0.685017926633122
1.15	0.960939276511198	0.66787371872714
1.16	0.967532292658939	0.650729510821159
1.17	0.973953866727621	0.633585302915177
1.18	0.980203998717243	0.616441095009195
1.19	0.986282688627805	0.599296887103214
1.2	0.992189936459307	0.582152679197232
1.21	0.997925742211749	0.56500847129125
1.22	1.00349010588513	0.547864263385269
1.23	1.00888302747945	0.530720055479287
1.24	1.01410450699472	0.513575847573306
1.25	1.01915454443092	0.496431639667324
1.26	1.02403313978806	0.479287431761342
1.27	1.02874029306615	0.462143223855361
1.28	1.03327600426517	0.444999015949379
1.29	1.03764027338514	0.427854808043397
1.3	1.04183310042604	0.410710600137416
1.31	1.04585448538788	0.393566392231434
1.32	1.04970442827067	0.376422184325453
1.33	1.05338292907439	0.359277976419471
1.34	1.05688998779906	0.342133768513489
1.35	1.06022560444466	0.324989560607508
